 0.5,  0.0,  0.0,  0.2,  1.0,  0.5,  1.0,  1.0, .408, .969, .409, -.09,  0.5,  1.0, -.49
 0.5,  0.0,  0.0,  0.2,  1.0, .625,  1.0,  1.0, .408, .969, .408, -.09, .625, .985, -.52
 0.5,  0.0,  0.0,  0.2,  1.0, 0.75,  1.0,  1.0, .408, 0.96, .409, -.08, .746, .955, -.52
 0.5,  0.0,  0.0,  0.2,  1.0, .875,  1.0,  1.0, .408, .957, .409, -.14, .871, 0.97, -.54
 0.5,  0.0,  0.0,  0.2,  1.0,  1.0,  1.0,  1.0, .408, .966, 0.41, -.09, .982, .972, -.44
 0.5,  0.0,  0.0,  0.2,  1.0, 1.13,  1.0,  1.0, .408, 0.98, .407, -.02, 1.13,  1.0, -0.5
 0.5,  0.0,  0.0,  0.2,  1.0, 1.25,  1.0,  1.0, .408, 0.98, .407, -.03, 1.25,  1.0, -0.5
 0.5,  0.0,  0.0,  0.2,  1.0, 1.38,  1.0,  1.0, .408, 0.98, .407, -.04, 1.38,  1.0, -0.5
 0.5,  0.0,  0.0,  0.2,  1.0,  1.5,  1.0,  1.0, .408, .978, .408, -.05, 1.47, .996, -.48
 0.5,  0.0,  0.0,  0.2,  1.0,  1.0,  0.5,  1.0, .408, .889, .419, -.22, .383, .471, .059
 0.5,  0.0,  0.0,  0.2,  1.0,  1.0, .625,  1.0, .408, .914, .414, -.25, .706, .607, -.18
 0.5,  0.0,  0.0,  0.2,  1.0,  1.0, 0.75,  1.0, .408, 0.92, .415, -.22, .799, .668, -.33
 0.5,  0.0,  0.0,  0.2,  1.0,  1.0, .875,  1.0, .408, 0.95, .411, -.13, .952, .823, -.42
 0.5,  0.0,  0.0,  0.2,  1.0,  1.0,  1.0,  1.0, .408, .963, 0.41, -.08, .972, .955, -.44
 0.5,  0.0,  0.0,  0.2,  1.0,  1.0, 1.13,  1.0, .408, .966, 0.41, -.05, .982, 1.09, -.49
 0.5,  0.0,  0.0,  0.2,  1.0,  1.0, 1.25,  1.0, .408, .961, 0.41, -.09, .999, 1.19, -.61
 0.5,  0.0,  0.0,  0.2,  1.0,  1.0, 1.38,  1.0, .408, .968, 0.41, -.06,  1.0, 1.31, -.58
 0.5,  0.0,  0.0,  0.2,  1.0,  1.0,  1.5,  1.0, .408, .972, .408, -.09,  1.0, 1.48, -.71
 0.5,  0.0,  0.0,  0.2,  2.0,  0.5,  1.0,  1.0, .408, .965, .409, -.07, .497, .985, -.48
 0.5,  0.0,  0.0,  0.2,  2.0, .625,  1.0,  1.0, .408, 0.97, 0.41, -.09, .625,  1.0, -.49
 0.5,  0.0,  0.0,  0.2,  2.0, 0.75,  1.0,  1.0, .408, .958, 0.41, -.05, .745, .953, -.52
 0.5,  0.0,  0.0,  0.2,  2.0, .875,  1.0,  1.0, .408, .959, 0.41, -.09, .871, .939, -.53
