 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  0.0,  1.0, 0.45, .684, .506,  0.0,  0.0,  0.0,  0.0
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  0.1,  1.0, .449, .697, .509, .001,  0.0, .086, 0.05
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  0.2,  1.0, 0.45, .697, .507, .001,  0.0, 0.17, .105
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  0.3,  1.0, 0.45, .715, .507, .002, .001, .245, .144
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  0.4,  1.0, 0.45, .713, .506, .004, .001, .333, .209
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  0.5,  1.0, 0.45, 0.73, .507, .006, .002, .418, .287
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  0.6,  1.0, 0.45, .745, .508, 0.01, .002, .478, .332
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  0.7,  1.0, .449, .752, .514, .014, .003, .571, 0.41
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  0.8,  1.0, 0.45, .748, 0.51, .018, .004, .636, .473
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  0.9,  1.0, 0.45, .769, .516, .026, .006, .703, .538
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  1.0,  1.0, 0.45, .763, .516, .036, .006, .786, .596
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  1.1,  1.0, .449, .768, .514, .037, .009, .847, .611
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  1.2,  1.0, .449, .783, .518, .051, .013, .927, .711
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  1.3,  1.0, 0.45, .775, .516, .058, .015, .982, .766
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  1.4,  1.0, .449, .775, .519, .068, .018, 1.07, .819
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  1.5,  1.0, 0.45, .781, .517, .084, .024, 1.14, .904
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  1.6,  1.0, .448, .786, .519, .093, .025, 1.25, 1.04
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  1.7,  1.0, .449, .772, .519, .102, .028, 1.27, .956
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  1.8,  1.0, .449, .777, .519, .116, .033, 1.36,  1.1
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  1.9,  1.0, .448, 0.78, .521, .115, .034,  1.4, 1.13
 0.2,  0.2,  0.3,  0.2,  1.0,  0.0,  2.0,  1.0, .449, .773, .521, .135, .033, 1.51, 1.17
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  0.0,  1.0, .449, 0.68, .509, .061, 0.08,  0.0,  0.0
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  0.1,  1.0, .449, .695, .504, .062, .082, .088, .046
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  0.2,  1.0, .449, .708, .504, .064, .082, .174, .112
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  0.3,  1.0, 0.45, .719, .503, .065, .087, .255, .156
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  0.4,  1.0, .449, .731, .507, .062, .085, .336, .217
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  0.5,  1.0, 0.45, .735, .504, .061, .086, .414, .272
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  0.6,  1.0, .449, .762, .508, .065, 0.09, 0.51, 0.35
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  0.7,  1.0, .449, .762, .509, .071, .092, .583, .417
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  0.8,  1.0, 0.45, .758, .507, .069, .092, .655, .446
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  0.9,  1.0, .449, .788, .512, .078, .095, 0.72, .535
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  1.0,  1.0, .449, .762, .513, .081, .095, .783, .543
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  1.1,  1.0, 0.45, .782, .509, 0.09, .097, .862, .628
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  1.2,  1.0, .449, .771, .514, .097, .103, 0.93, .703
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  1.3,  1.0, .449, .776, .514, .107, .102, 1.01, .755
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  1.4,  1.0, .449, 0.79, .515, .118, .106, 1.07, .836
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  1.5,  1.0, 0.45, 0.79, .513, .118, .106, 1.15, .884
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  1.6,  1.0, .448, .779, 0.52, .132, .107, 1.25, .961
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  1.7,  1.0, 0.45, .792, .516, .149, .111,  1.3, .978
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  1.8,  1.0, .449, .797, .516, .157, .115, 1.39, 1.15
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  1.9,  1.0, .448, .789, .519, .164, .116, 1.41, 1.13
 0.2,  0.2,  0.3,  0.2,  1.0,  0.1,  2.0,  1.0, .448, .794, .515, .183, .119, 1.55, 1.24
 0.2,  0.2,  0.3,  0.2,  1.0,  0.2,  0.0,  1.0, .449, .682, .503, .125, .156,  0.0,  0.0
 0.2,  0.2,  0.3,  0.2,  1.0,  0.2,  0.1,  1.0, 0.45, .702, .504, .124, .159, .088, .047
 0.2,  0.2,  0.3,  0.2,  1.0,  0.2,  0.2,  1.0, .449, .689, .502, .129, .169, .176, .095
 0.2,  0.2,  0.3,  0.2,  1.0,  0.2,  0.3,  1.0, .448, .715, .506, .125, .166, .256, .145
 0.2,  0.2,  0.3,  0.2,  1.0,  0.2,  0.4,  1.0, .449, .739, .503, .122, .171, .351, 0.22
 0.2,  0.2,  0.3,  0.2,  1.0,  0.2,  0.5,  1.0, 0.45, .748,  0.5, .121, .173, .423, .258
 0.2,  0.2,  0.3,  0.2,  1.0,  0.2,  0.6,  1.0, .449, .746, .506, .119, .177, .499, .301
